archivo,fecha,hora,nombre,prueba
cuadriculas/G01_bloques_4.xlsx,2026-09-03,21:00,Tomás L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-03,10:45,Víctor M.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-03,12:00,Mario M.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-03,10:45,Claudia G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-03,18:30,Diego L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-03,10:45,Bruno G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-03,12:00,Álvaro L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-03,18:30,Alba G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-03,21:00,Martina G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-04,12:00,Noelia G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-04,10:45,Martina G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-04,12:00,Andrea L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-04,18:30,Bruno F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-04,10:45,Jorge F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-04,18:30,Marta G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-04,12:00,Beatriz G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-04,18:30,Alba F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,10:45,Diego L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,21:00,Sergio G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,10:45,Andrea F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,18:30,Alba F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,21:00,Daniel G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,10:45,Carla M.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,21:00,Víctor G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,10:45,Laura L.,1
cuadriculas/G01_bloques_4.xlsx,2026-09-05,12:00,Óscar G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,18:30,Martina F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,21:00,Raúl L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,12:00,Andrea L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-05,18:30,Cristina G.,1
cuadriculas/G01_bloques_4.xlsx,2026-09-05,21:00,Lucía L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-07,21:00,Óscar M.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-07,10:45,Raquel G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-07,18:30,Paula F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-07,21:00,Diego M.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-08,18:30,Carla L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-08,10:45,Óscar M.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-08,12:00,Carla G.,1
cuadriculas/G01_bloques_4.xlsx,2026-09-08,18:30,Nerea L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-08,12:00,Jorge G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-08,21:00,Lucía L.,1
cuadriculas/G01_bloques_4.xlsx,2026-09-09,10:45,Álvaro L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-09,18:30,Adrián G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-09,21:00,Cristina L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-09,18:30,Lucía G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-09,21:00,Marcos F.,1
cuadriculas/G02_semana_4.xlsx,2026-09-07,09:00,Bruno F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-07,09:00,Nerea G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-07,09:00,Raúl L.,1
cuadriculas/G02_semana_4.xlsx,2026-09-08,09:00,Noelia L.,0
cuadriculas/G02_semana_4.xlsx,2026-09-08,09:00,Andrea M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,09:00,Marta L.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,09:00,Lucía G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,09:00,Tomás M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,09:00,Raquel L.,0
cuadriculas/G02_semana_4.xlsx,2026-09-10,09:00,Sofía M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-10,09:00,Marcos G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-11,09:00,Pablo F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-11,09:00,Alba M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-11,09:00,Elena G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-11,09:00,Alba F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-12,09:00,Nerea F.,1
cuadriculas/G02_semana_4.xlsx,2026-09-07,10:00,Mario G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-08,10:00,Gonzalo M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,10:00,Sofía F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,10:00,Irene M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-10,10:00,Beatriz F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-10,10:00,Inés M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-10,10:00,Álvaro F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-10,10:00,Mario M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-07,19:00,Víctor F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-07,19:00,Óscar F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-08,19:00,Óscar F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,19:00,Nerea G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,19:00,Bruno M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,19:00,Bruno L.,1
cuadriculas/G02_semana_4.xlsx,2026-09-10,19:00,Daniel G.,1
cuadriculas/G02_semana_4.xlsx,2026-09-10,19:00,Raúl M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-10,19:00,Marta L.,0
cuadriculas/G02_semana_4.xlsx,2026-09-11,19:00,Iván M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-11,19:00,Jorge G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-11,19:00,Laura L.,1
cuadriculas/G02_semana_4.xlsx,2026-09-12,19:00,Marta M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-12,19:00,Sergio F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-07,20:00,Laura F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-07,20:00,Noelia F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-07,20:00,Gonzalo G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-07,20:00,Rubén F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-08,20:00,Claudia G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-08,20:00,Inés M.,1
cuadriculas/G02_semana_4.xlsx,2026-09-09,20:00,Raúl L.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,20:00,Nuria G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,20:00,Sofía M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,20:00,Daniel F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-10,20:00,Sofía L.,0
cuadriculas/G02_semana_4.xlsx,2026-09-10,20:00,Rubén G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-11,20:00,Sara G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,21:00,Raquel G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,21:00,Tomás F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-09,21:00,Mario L.,0
cuadriculas/G02_semana_4.xlsx,2026-09-10,21:00,Jorge G.,0
cuadriculas/G02_semana_4.xlsx,2026-09-11,21:00,Carla F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-12,21:00,Irene M.,0
cuadriculas/G02_semana_4.xlsx,2026-09-12,21:00,Adrián F.,0
cuadriculas/G02_semana_4.xlsx,2026-09-12,21:00,Carla L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-01,09:30,Íker L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-01,09:30,Diego L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-01,09:30,Javier F.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-01,18:00,Iván L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-02,11:00,Nerea L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-02,11:00,Carla M.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-02,18:00,Sofía L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-02,18:00,Bruno F.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-02,18:00,Nerea G.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-03,11:00,Tomás M.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-03,20:00,Irene F.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-04,09:30,Cristina G.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-04,09:30,Alba M.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-04,09:30,Sara M.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-04,11:00,Marcos M.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-04,11:00,Paula F.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-04,18:00,Sara L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-04,20:00,Raúl L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-04,20:00,Sofía M.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-05,09:30,Daniel L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-05,11:00,Sergio F.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-05,11:00,Lucía L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-05,18:00,Cristina M.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-05,18:00,Gonzalo G.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-05,18:00,Pablo M.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-05,20:00,Raúl F.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-05,20:00,Martina M.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-06,11:00,Mario L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-06,11:00,Sara M.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-06,11:00,Claudia F.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-06,18:00,Irene G.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-06,18:00,Raúl G.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-06,20:00,Tomás L.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-07,11:00,Sergio G.,0
cuadriculas/G03_transpuesta_4.xlsx,2026-09-07,20:00,Raúl M.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-01,10:00,Lucía G.,1
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-01,18:30,Óscar L.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-01,18:30,Iván L.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-01,10:00,Nuria F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-01,19:30,Iván M.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-02,18:30,Paula L.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-02,18:30,Íker M.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-02,19:30,Hugo G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-02,20:30,Alba L.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-02,18:30,Raúl G.,1
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-02,19:30,Hugo G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-02,20:30,Sergio F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-02,18:30,Óscar L.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-02,19:30,Gonzalo G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-02,20:30,Adrián G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-03,20:30,Paula F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-03,20:30,Paula G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-03,10:00,Jorge F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-03,18:30,Hugo F.,1
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-03,10:00,Jorge F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-03,18:30,Bruno L.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,19:30,Óscar F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,18:30,Laura G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,19:30,Adrián G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,19:30,Pablo M.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,19:30,Tomás F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,10:00,Víctor M.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,18:30,Laura F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,19:30,Beatriz G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,18:30,Sergio F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,19:30,Tomás F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,18:30,Marcos G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-04,19:30,Cristina G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-05,10:00,Iván F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-05,18:30,Sara G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-05,10:00,Sergio L.,1
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-05,19:30,Álvaro G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-05,10:00,Paula M.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-05,19:30,Claudia G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-05,19:30,Carla G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-06,10:00,Nuria G.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-06,18:30,Raquel F.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-06,19:30,Sergio G.,1
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-06,10:00,Inés L.,0
cuadriculas/G04_hoja_por_dia_4.xlsx,2026-09-06,19:30,Noelia M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-01,09:30,Raquel F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-01,10:45,Inés F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-01,19:45,Cristina F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-01,10:45,Alba M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-01,18:30,Iván L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-01,19:45,Beatriz F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-02,10:45,Cristina F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-02,17:15,Laura M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-02,18:30,Beatriz F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-02,19:45,Iván F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-02,10:45,Sergio G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-02,17:15,Víctor M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-02,18:30,Marcos L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-03,09:30,Sofía M.,1
cuadriculas/G01_bloques_5.xlsx,2026-09-03,17:15,Óscar L.,1
cuadriculas/G01_bloques_5.xlsx,2026-09-03,19:45,Irene G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-03,09:30,Paula G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-03,10:45,Beatriz F.,1
cuadriculas/G01_bloques_5.xlsx,2026-09-03,18:30,Íker L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-03,17:15,Hugo F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-03,18:30,Marta G.,1
cuadriculas/G01_bloques_5.xlsx,2026-09-03,17:15,Laura G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-03,09:30,Nerea F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-03,10:45,Mario M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-03,19:45,Bruno M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,09:30,Íker G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,10:45,Sergio G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,17:15,Iván L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,18:30,Irene F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,19:45,Daniel L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,18:30,Víctor G.,1
cuadriculas/G01_bloques_5.xlsx,2026-09-04,19:45,Carla L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,09:30,Sara L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,10:45,Elena L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,17:15,Adrián M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,19:45,Alba G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,10:45,Andrea M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,17:15,Tomás F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,18:30,Adrián F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,17:15,Carla M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,19:45,Noelia L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,17:15,Tomás L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,18:30,Raquel F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-04,19:45,Nuria M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-05,10:45,Nuria M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-05,18:30,Daniel G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-05,19:45,Diego G.,1
cuadriculas/G01_bloques_5.xlsx,2026-09-05,18:30,Sergio M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-05,19:45,Alba G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-05,09:30,Irene M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-05,10:45,Marta F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-05,18:30,Paula F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-05,19:45,Diego F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-05,10:45,Tomás G.,1
cuadriculas/G01_bloques_5.xlsx,2026-09-05,17:15,Óscar F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-05,18:30,Raúl G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-05,10:45,Tomás M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-07,09:30,Javier F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-07,10:45,Andrea G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-07,18:30,Adrián L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-07,09:30,Carla M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-07,10:45,Jorge G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-07,17:15,Álvaro F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-07,19:45,Noelia L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-08,09:30,Carla M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-08,17:15,Marta F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-08,18:30,Javier G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-08,09:30,Cristina G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-08,17:15,Andrea F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-08,18:30,Nerea M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-08,09:30,Daniel M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-09,17:15,Adrián F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-10,10:45,Víctor F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-10,17:15,Martina M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-10,10:45,Nuria G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-10,17:15,Sara M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-10,10:45,Carla G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-10,18:30,Elena M.,1
cuadriculas/G01_bloques_5.xlsx,2026-09-10,09:30,Laura M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-10,09:30,Raúl L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-10,10:45,Nerea M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-10,18:30,Sergio M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-11,10:45,Javier F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-11,17:15,Sara F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-11,19:45,Sergio G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-11,09:30,Raúl L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-11,10:45,Elena G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-11,19:45,Rubén M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-11,17:15,Beatriz F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-11,17:15,Paula L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-11,19:45,Cristina M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-11,17:15,Víctor L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-11,18:30,Bruno F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-12,09:30,Marcos M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-12,10:45,Raúl L.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-12,18:30,Gonzalo G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-12,19:45,Paula F.,1
cuadriculas/G01_bloques_5.xlsx,2026-09-12,17:15,Iván F.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-12,19:45,Alba M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-12,10:45,Raquel G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-12,09:30,Paula G.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-12,10:45,Noelia M.,0
cuadriculas/G01_bloques_5.xlsx,2026-09-12,17:15,Pablo F.,0
cuadriculas/G02_semana_5.xlsx,2026-09-07,09:00,Hugo F.,0
cuadriculas/G02_semana_5.xlsx,2026-09-07,09:00,Carla M.,0
cuadriculas/G02_semana_5.xlsx,2026-09-07,09:00,Noelia M.,0
cuadriculas/G02_semana_5.xlsx,2026-09-07,09:00,Inés M.,0
cuadriculas/G02_semana_5.xlsx,2026-09-08,09:00,Raquel G.,0
cuadriculas/G02_semana_5.xlsx,2026-09-08,09:00,Rubén G.,0
cuadriculas/G02_semana_5.xlsx,2026-09-09,09:00,Adrián M.,0
cuadriculas/G02_semana_5.xlsx,2026-09-09,09:00,Mario L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-10,09:00,Íker L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-10,09:00,Sergio G.,0
cuadriculas/G02_semana_5.xlsx,2026-09-10,09:00,Diego L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-11,09:00,Tomás F.,0
cuadriculas/G02_semana_5.xlsx,2026-09-11,09:00,Marcos M.,0
cuadriculas/G02_semana_5.xlsx,2026-09-11,09:00,Sergio M.,0
cuadriculas/G02_semana_5.xlsx,2026-09-12,09:00,Bruno F.,0
cuadriculas/G02_semana_5.xlsx,2026-09-12,09:00,Martina G.,0
cuadriculas/G02_semana_5.xlsx,2026-09-07,10:00,Álvaro M.,0
cuadriculas/G02_semana_5.xlsx,2026-09-07,10:00,Jorge F.,0
cuadriculas/G02_semana_5.xlsx,2026-09-07,10:00,Pablo L.,1
cuadriculas/G02_semana_5.xlsx,2026-09-08,10:00,Martina F.,0
cuadriculas/G02_semana_5.xlsx,2026-09-09,10:00,Rubén M.,1
cuadriculas/G02_semana_5.xlsx,2026-09-11,10:00,Elena G.,0
cuadriculas/G02_semana_5.xlsx,2026-09-11,10:00,Álvaro G.,0
cuadriculas/G02_semana_5.xlsx,2026-09-11,10:00,Sergio G.,1
cuadriculas/G02_semana_5.xlsx,2026-09-11,10:00,Iván G.,0
cuadriculas/G02_semana_5.xlsx,2026-09-12,10:00,Paula L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-07,17:00,Sofía L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-07,17:00,Adrián G.,1
cuadriculas/G02_semana_5.xlsx,2026-09-07,17:00,Pablo G.,0
cuadriculas/G02_semana_5.xlsx,2026-09-07,17:00,Martina L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-08,17:00,Íker L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-10,17:00,Jorge L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-11,17:00,Irene F.,0
cuadriculas/G02_semana_5.xlsx,2026-09-11,17:00,Sergio M.,0
cuadriculas/G02_semana_5.xlsx,2026-09-12,17:00,Hugo F.,0
cuadriculas/G02_semana_5.xlsx,2026-09-12,17:00,Elena G.,1
cuadriculas/G02_semana_5.xlsx,2026-09-08,20:00,Mario M.,0
cuadriculas/G02_semana_5.xlsx,2026-09-09,20:00,Andrea M.,1
cuadriculas/G02_semana_5.xlsx,2026-09-09,20:00,Javier M.,1
cuadriculas/G02_semana_5.xlsx,2026-09-09,20:00,Jorge L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-09,20:00,Laura M.,0
cuadriculas/G02_semana_5.xlsx,2026-09-10,20:00,Bruno M.,0
cuadriculas/G02_semana_5.xlsx,2026-09-10,20:00,Inés F.,0
cuadriculas/G02_semana_5.xlsx,2026-09-12,20:00,Víctor M.,1
cuadriculas/G02_semana_5.xlsx,2026-09-07,21:00,Íker G.,0
cuadriculas/G02_semana_5.xlsx,2026-09-08,21:00,Laura G.,0
cuadriculas/G02_semana_5.xlsx,2026-09-08,21:00,Íker L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-09,21:00,Hugo L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-09,21:00,Rubén L.,0
cuadriculas/G02_semana_5.xlsx,2026-09-09,21:00,Hugo F.,0
cuadriculas/G02_semana_5.xlsx,2026-09-10,21:00,Lucía F.,0
